IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
72,1,,,-122.3571733,47.1281200,2025-09-29 20:29:40.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357173,n41A,520110,583,-75.360000,7.000000,4,Rank 4 (RI3),22.360000,,25.694444,0.100000,9.500000,9.437,9.437,,,,,,47.128143,-122.357169
73,1,,,-122.3571733,47.1281183,2025-09-29 20:29:41.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128118,-122.357173,n41A,520110,583,-75.490000,10.400000,4,Rank 4 (RI3),24.500000,0.000000,25.204082,0.100000,9.300000,10.485,10.485,,,,,,47.128143,-122.357173
74,1,,,-122.3571817,47.1281200,2025-09-29 20:29:42.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357182,n41A,520110,583,-74.940000,13.900000,4,Rank 4 (RI3),24.860000,,25.322581,0.100000,8.900000,9.437,9.437,,,,,,47.128144,-122.357183
75,1,,,-122.3571867,47.1281200,2025-09-29 20:29:43.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-76.040000,13.800000,4,Rank 4 (RI3),23.600000,,25.896104,0.100000,9.000000,10.485,10.485,,,,,,47.128144,-122.357185
76,1,,,-122.3571867,47.1281200,2025-09-29 20:29:44.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-75.990000,5.500000,2,Rank 2 (RI1),22.750000,,25.273585,0.100000,10.600000,9.437,10.485,,,,,,47.128145,-122.357190
77,1,,,-122.3571867,47.1281200,2025-09-29 20:29:45.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-75.980000,4.800000,4,Rank 4 (RI3),22.670000,,25.652439,0.100000,9.000000,10.485,9.437,,,,,,47.128145,-122.357190
78,1,,,-122.3571867,47.1281200,2025-09-29 20:29:46.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-76.560000,14.100000,4,Rank 4 (RI3),23.690000,,25.605769,0.100000,9.000000,10.485,10.485,,,,,,47.128145,-122.357190
79,1,,,-122.3571867,47.1281200,2025-09-29 20:29:47.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-77.440000,9.400000,4,Rank 4 (RI3),23.860000,,25.886667,0.100000,9.000000,9.437,9.437,,,,,,47.128145,-122.357190
80,1,,,-122.3571867,47.1281200,2025-09-29 20:29:48.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-77.060000,11.400000,4,Rank 4 (RI3),23.050000,,25.922414,0.100000,9.000000,10.485,10.485,,,,,,47.128145,-122.357190
81,1,,,-122.3571867,47.1281200,2025-09-29 20:29:49.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-77.360000,12.300000,4,Rank 4 (RI3),21.330000,,25.785235,0.100000,9.100000,9.437,9.437,,,,,,47.128145,-122.357190
82,1,,,-122.3571867,47.1281200,2025-09-29 20:29:50.034,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.225327,,,,,,
83,1,,,-122.3571867,47.1281200,2025-09-29 20:29:50.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-76.690000,14.800000,4,Rank 4 (RI3),22.550000,,25.361905,0.100000,9.500000,10.485,10.485,,,,,,47.128145,-122.357190
84,1,,,-122.3571867,47.1281200,2025-09-29 20:29:51.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-76.560000,5.200000,2,Rank 2 (RI1),20.860000,,25.422819,0.100000,9.900000,9.437,9.437,,,,,,47.128145,-122.357190
85,1,,,-122.3571867,47.1281200,2025-09-29 20:29:52.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-77.440000,12.300000,4,Rank 4 (RI3),21.730000,,25.405063,0.100000,9.100000,10.485,10.485,,,,,,47.128145,-122.357190
86,1,,,-122.3571867,47.1281200,2025-09-29 20:29:53.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-76.600000,12.600000,2,Rank 2 (RI1),23.960000,,25.389831,0.100000,9.400000,9.437,9.437,,,,,,47.128145,-122.357190
87,1,,,-122.3571867,47.1281200,2025-09-29 20:29:54.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-74.740000,14.400000,2,Rank 2 (RI1),22.970000,,25.506410,0.100000,9.100000,10.485,10.485,,,,,,47.128145,-122.357190
88,1,,,-122.3571867,47.1281200,2025-09-29 20:29:55.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-75.850000,9.200000,2,Rank 2 (RI1),21.780000,0.011656,25.483871,0.100000,8.900000,9.437,9.437,,,,,,47.128137,-122.357193
89,1,,,-122.3571867,47.1281200,2025-09-29 20:29:56.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n41A,520110,583,-76.050000,11.200000,2,Rank 2 (RI1),20.140000,0.327233,25.277778,0.100000,9.800000,10.485,10.485,,,,,,47.128144,-122.357207
90,1,,,-122.3572250,47.1281250,2025-09-29 20:29:57.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128125,-122.357225,n41A,520110,583,-77.800000,13.300000,2,Rank 2 (RI1),18.160000,,25.588235,0.100000,10.000000,9.437,10.485,,,,,,47.128155,-122.357233
91,1,,,-122.3572450,47.1281350,2025-09-29 20:29:58.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128135,-122.357245,n41A,520110,583,-77.930000,14.800000,4,Rank 4 (RI3),19.840000,10.356679,26.242424,0.100000,9.200000,10.485,9.437,,,,,,47.128182,-122.357268
92,1,,,-122.3572650,47.1281583,2025-09-29 20:29:59.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.357265,n41A,520110,583,-79.940000,7.300000,4,Rank 4 (RI3),20.310000,1.647225,25.361905,0.100000,9.800000,9.437,10.485,,,,,,47.128246,-122.357290
93,1,,,-122.3572767,47.1281933,2025-09-29 20:30:00.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128193,-122.357277,n41A,520110,583,-77.320000,12.000000,4,Rank 4 (RI3),24.310000,4.098427,25.643750,0.100000,10.100000,10.485,9.437,,,,,,47.128315,-122.357271
94,1,,,-122.3572767,47.1282583,2025-09-29 20:30:01.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128258,-122.357277,n41A,520110,583,-78.740000,18.300000,4,Rank 4 (RI3),23.050000,6.085417,25.243478,0.100000,11.800000,10.485,10.485,,,,,,47.128389,-122.357255
95,1,,,-122.3572683,47.1283433,2025-09-29 20:30:02.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128343,-122.357268,n41A,520110,583,-81.000000,15.800000,2,Rank 2 (RI1),24.010000,1.001584,24.564885,0.100000,13.200000,9.437,9.437,,,,,,47.128480,-122.357242
96,1,,,-122.3572633,47.1284450,2025-09-29 20:30:03.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128445,-122.357263,n41A,520110,583,-78.510000,11.000000,2,Rank 2 (RI1),23.000000,,25.240000,0.100000,14.100000,10.485,10.485,,,,,,47.128480,-122.357242
97,1,,,-122.3572600,47.1285650,2025-09-29 20:30:04.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128565,-122.357260,n41A,520110,583,-80.090000,15.400000,2,Rank 2 (RI1),20.730000,7.367010,25.238994,0.100000,14.000000,9.437,9.437,,,,,,47.128601,-122.357235
98,1,,,-122.3572600,47.1286967,2025-09-29 20:30:05.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128697,-122.357260,n41A,520110,583,-80.990000,14.400000,2,Rank 2 (RI1),19.850000,2.957102,22.761905,0.100000,14.000000,10.485,10.485,,,,,,47.128736,-122.357234
99,1,,,-122.3572667,47.1288367,2025-09-29 20:30:06.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128837,-122.357267,n41A,520110,583,-76.060000,16.900000,2,Rank 2 (RI1),26.420000,1.578719,22.769231,0.200000,14.600000,9.437,9.437,,,,,,47.128865,-122.357255
100,1,,,-122.3572800,47.1289783,2025-09-29 20:30:07.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128978,-122.357280,n41A,520110,583,-73.390000,16.300000,2,Rank 2 (RI1),27.710000,0.918991,23.078947,0.200000,14.400000,10.485,10.485,,,,,,47.128997,-122.357268
101,1,,,-122.3572900,47.1291217,2025-09-29 20:30:08.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129122,-122.357290,n41A,520110,583,-75.420000,18.000000,2,Rank 2 (RI1),25.230000,1.715111,23.107143,0.200000,15.000000,9.437,9.437,,,,,,47.129138,-122.357301
102,1,,,-122.3573050,47.1292667,2025-09-29 20:30:09.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129267,-122.357305,n41A,520110,583,-79.080000,18.900000,2,Rank 2 (RI1),23.260000,1.441741,22.672000,0.200000,15.000000,10.485,10.485,,,,,,47.129286,-122.357315
103,1,,,-122.3573217,47.1294133,2025-09-29 20:30:10.080,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.213826,,,,,,
104,1,,,-122.3573217,47.1294133,2025-09-29 20:30:10.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129413,-122.357322,n41A,520110,583,-79.580000,19.100000,2,Rank 2 (RI1),23.110000,,22.738739,0.200000,15.000000,9.437,10.485,,,,,,47.129424,-122.357347
105,1,,,-122.3573350,47.1295600,2025-09-29 20:30:11.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129560,-122.357335,n41A,520110,583,-79.540000,15.600000,4,Rank 2 (RI1),23.890000,,23.526012,0.200000,14.200000,10.485,9.437,,,,,,47.129566,-122.357367
106,1,,,-122.3573433,47.1297083,2025-09-29 20:30:12.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129708,-122.357343,n41A,520110,583,-77.420000,15.000000,2,Rank 2 (RI1),24.540000,,23.082707,0.200000,15.000000,10.485,10.485,,,,,,47.129717,-122.357346
107,1,,,-122.3573483,47.1298600,2025-09-29 20:30:13.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129860,-122.357348,n41A,520110,583,-78.200000,19.000000,2,Rank 4 (RI3),25.840000,7.204762,24.040268,0.300000,14.000000,9.437,9.437,,,,,,47.129870,-122.357327
108,1,,,-122.3573500,47.1300100,2025-09-29 20:30:14.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130010,-122.357350,n41A,520110,583,-78.210000,19.900000,4,Rank 4 (RI3),27.040000,1.740666,21.246835,0.300000,13.800000,10.485,10.485,,,,,,47.130031,-122.357333
109,1,,,-122.3573500,47.1301583,2025-09-29 20:30:15.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130158,-122.357350,n41A,520110,583,-78.470000,18.500000,2,Rank 2 (RI1),25.120000,3.736625,21.354839,0.300000,15.000000,9.437,9.437,,,,,,47.130180,-122.357340
110,1,,,-122.3573500,47.1303083,2025-09-29 20:30:16.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130308,-122.357350,n41A,520110,583,-79.200000,19.200000,2,Rank 2 (RI1),24.410000,1.027911,20.264286,0.300000,14.900000,10.485,10.485,,,,,,47.130329,-122.357352
111,1,,,-122.3573517,47.1304600,2025-09-29 20:30:17.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130460,-122.357352,n41A,520110,583,-77.590000,18.000000,2,Rank 2 (RI1),23.330000,,21.750000,0.300000,15.000000,9.437,9.437,,,,,,47.130484,-122.357357
112,1,,,-122.3573550,47.1306167,2025-09-29 20:30:18.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130617,-122.357355,n41A,520110,583,-76.950000,19.100000,2,Rank 2 (RI1),22.280000,,22.435484,0.300000,14.500000,10.485,10.485,,,,,,47.130639,-122.357363
113,1,,,-122.3573550,47.1307733,2025-09-29 20:30:19.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130773,-122.357355,n41A,520110,583,-78.510000,19.000000,2,Rank 2 (RI1),23.300000,,22.605263,0.400000,14.500000,9.437,9.437,,,,,,47.130792,-122.357368
114,1,,,-122.3573567,47.1309333,2025-09-29 20:30:20.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130933,-122.357357,n41A,520110,583,-78.010000,18.500000,4,Rank 4 (RI3),25.120000,,21.969697,0.400000,13.000000,10.485,10.485,,,,,,47.130944,-122.357364
115,1,,,-122.3573583,47.1310900,2025-09-29 20:30:21.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131090,-122.357358,n41A,520110,583,-76.860000,18.700000,2,Rank 2 (RI1),24.040000,4.323640,21.500000,0.400000,15.000000,9.437,9.437,,,,,,47.131103,-122.357375
116,1,,,-122.3573600,47.1312400,2025-09-29 20:30:22.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131240,-122.357360,n41A,520110,583,-78.400000,19.900000,2,Rank 2 (RI1),21.880000,2.858039,20.400000,0.400000,15.000000,10.485,10.485,,,,,,47.131247,-122.357366
117,1,,,-122.3573633,47.1313817,2025-09-29 20:30:23.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131382,-122.357363,n41A,520110,583,-79.840000,20.100000,2,Rank 2 (RI1),20.520000,,20.049020,0.400000,15.000000,9.437,9.437,,,,,,47.131378,-122.357370
118,1,,,-122.3573667,47.1315167,2025-09-29 20:30:24.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131517,-122.357367,n41A,520110,583,-79.280000,20.000000,2,Rank 2 (RI1),22.790000,3.188062,20.993289,0.500000,15.000000,10.485,10.485,,,,,,47.131503,-122.357361
119,1,,,-122.3573683,47.1316417,2025-09-29 20:30:25.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131642,-122.357368,n41A,520110,583,-79.260000,20.000000,2,Rank 2 (RI1),22.610000,5.985864,19.972477,0.500000,15.000000,9.437,10.485,,,,,,47.131627,-122.357360
120,1,,,-122.3573700,47.1317600,2025-09-29 20:30:26.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131760,-122.357370,n41A,520110,583,-81.050000,19.600000,2,Rank 2 (RI1),20.980000,3.669346,19.736842,0.500000,15.000000,10.485,9.437,,,,,,47.131738,-122.357370
121,1,,,-122.3573750,47.1318733,2025-09-29 20:30:27.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131873,-122.357375,n41A,520110,583,-82.800000,19.900000,2,Rank 2 (RI1),21.390000,,18.628319,0.500000,14.900000,10.485,10.485,,,,,,47.131858,-122.357367
122,1,,,-122.3573750,47.1319783,2025-09-29 20:30:28.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131978,-122.357375,n41A,520110,583,-82.930000,20.100000,2,Rank 2 (RI1),20.920000,,19.097403,0.500000,14.900000,9.437,9.437,,,,,,47.131962,-122.357373
123,1,,,-122.3573750,47.1320783,2025-09-29 20:30:29.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132078,-122.357375,n41A,520110,583,-83.200000,19.000000,2,Rank 2 (RI1),19.130000,5.025427,19.814815,0.500000,15.000000,10.485,10.485,,,,,,47.132160,-122.357365
124,1,,,-122.3573717,47.1321683,2025-09-29 20:30:30.095,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.290362,,,,,,
125,1,,,-122.3573717,47.1321683,2025-09-29 20:30:30.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132168,-122.357372,n41A,520110,583,-83.200000,19.000000,4,Rank 4 (RI3),18.220000,0.877846,19.423077,0.500000,13.200000,9.437,9.437,,,,,,47.132240,-122.357364
126,1,,,-122.3573700,47.1322517,2025-09-29 20:30:31.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132252,-122.357370,n41A,520110,583,-82.830000,19.000000,2,Rank 2 (RI1),16.980000,3.517694,19.135714,0.500000,14.600000,10.485,10.485,,,,,,47.132306,-122.357367
127,1,,,-122.3573733,47.1323217,2025-09-29 20:30:32.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132322,-122.357373,n41A,520110,583,-83.140000,19.900000,2,Rank 2 (RI1),12.180000,4.043727,18.614379,0.500000,14.800000,9.437,9.437,,,,,,47.132353,-122.357366
128,1,,,-122.3573767,47.1323783,2025-09-29 20:30:33.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132378,-122.357377,n41A,520110,583,-81.920000,20.500000,2,Rank 2 (RI1),14.740000,,18.641379,0.500000,14.900000,10.485,10.485,,,,,,47.132388,-122.357380
129,1,,,-122.3573850,47.1324217,2025-09-29 20:30:34.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132422,-122.357385,n41A,520110,583,-80.600000,19.000000,2,Rank 2 (RI1),18.070000,1.989683,18.374046,0.600000,15.000000,9.437,9.437,,,,,,47.132404,-122.357388
130,1,,,-122.3573983,47.1324500,2025-09-29 20:30:35.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132450,-122.357398,n41A,520110,583,-80.940000,21.100000,2,Rank 2 (RI1),21.410000,4.959247,18.212766,0.600000,14.700000,10.485,10.485,,,,,,47.132402,-122.357388
131,1,,,-122.3574100,47.1324683,2025-09-29 20:30:36.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132468,-122.357410,n41A,520110,583,-81.410000,21.300000,2,Rank 2 (RI1),19.140000,0.018233,17.314685,0.600000,14.200000,9.437,9.437,,,,,,47.132402,-122.357388
132,1,,,-122.3574017,47.1324500,2025-09-29 20:30:37.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132450,-122.357402,n41A,520110,583,-79.970000,19.800000,2,Rank 2 (RI1),23.020000,0.200097,17.992248,0.600000,14.000000,10.485,10.485,,,,,,47.132402,-122.357389
133,1,,,-122.3574033,47.1324450,2025-09-29 20:30:38.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132445,-122.357403,n41A,520110,583,-80.110000,20.200000,2,Rank 2 (RI1),25.250000,1.572625,17.521739,0.600000,14.900000,9.437,10.485,,,,,,47.132402,-122.357389
134,1,,,-122.3574050,47.1324467,2025-09-29 20:30:39.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132447,-122.357405,n41A,520110,583,-81.490000,22.000000,2,Rank 2 (RI1),19.330000,2.904365,18.119048,0.600000,15.000000,10.485,9.437,,,,,,47.132402,-122.357389
135,1,,,-122.3574050,47.1324433,2025-09-29 20:30:40.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-81.160000,20.900000,2,Rank 2 (RI1),18.680000,,17.210084,0.600000,15.000000,10.485,10.485,,,,,,47.132402,-122.357389
136,1,,,-122.3574050,47.1324433,2025-09-29 20:30:41.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-79.750000,21.000000,2,Rank 2 (RI1),24.280000,1.820288,17.625000,0.600000,15.000000,9.437,9.437,,,,,,47.132402,-122.357389
137,1,,,-122.3574050,47.1324433,2025-09-29 20:30:42.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-79.430000,20.500000,2,Rank 2 (RI1),24.150000,3.889439,18.581818,0.600000,15.000000,10.485,10.485,,,,,,47.132402,-122.357389
138,1,,,-122.3574050,47.1324433,2025-09-29 20:30:43.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-79.330000,21.200000,2,Rank 2 (RI1),25.240000,,18.432836,0.600000,15.000000,9.437,9.437,,,,,,47.132402,-122.357389
139,1,,,-122.3574050,47.1324433,2025-09-29 20:30:44.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-77.350000,20.400000,2,Rank 2 (RI1),27.670000,,18.671642,0.600000,15.000000,10.485,10.485,,,,,,47.132402,-122.357389
140,1,,,-122.3574050,47.1324433,2025-09-29 20:30:45.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-75.770000,20.500000,2,Rank 2 (RI1),28.830000,0.022068,18.794643,0.600000,15.000000,9.437,9.437,,,,,,47.132402,-122.357389
141,1,,,-122.3574050,47.1324433,2025-09-29 20:30:46.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-76.020000,20.300000,2,Rank 2 (RI1),27.260000,,19.057692,0.600000,15.000000,10.485,10.485,,,,,,47.132402,-122.357389
142,1,,,-122.3574050,47.1324433,2025-09-29 20:30:47.000,_20250929_132833_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132443,-122.357405,n41A,520110,583,-76.190000,19.400000,2,Rank 2 (RI1),26.970000,,19.395349,0.600000,15.000000,9.437,9.437,,,,,,47.132402,-122.357389
