IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
75,1,,,-122.3569033,47.1280983,2025-09-29 20:29:30.536,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.275470,,,,,,
76,1,,,-122.3569033,47.1280983,2025-09-29 20:29:31.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128098,-122.356903,n25A,396970,592,-75.610000,17.500000,3,Rank 3 (RI2),10.910000,1.044151,21.298387,0.000000,10.700000,10.485,9.437,,,,,,47.128129,-122.356936
77,1,,,-122.3569633,47.1281000,2025-09-29 20:29:32.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128100,-122.356963,n25A,396970,592,-76.920000,17.400000,3,Rank 3 (RI2),9.720000,0.601902,21.150685,0.100000,11.000000,10.485,10.485,,,,,,47.128131,-122.356986
78,1,,,-122.3570133,47.1281033,2025-09-29 20:29:33.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128103,-122.357013,n25A,396970,592,-75.770000,17.000000,3,Rank 3 (RI2),11.850000,0.575606,23.322870,0.100000,11.200000,9.437,9.437,,,,,,47.128129,-122.357030
79,1,,,-122.3570567,47.1281050,2025-09-29 20:29:34.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128105,-122.357057,n25A,396970,592,-76.500000,17.000000,3,Rank 3 (RI2),12.580000,2.721905,23.032864,0.100000,11.800000,10.485,10.485,,,,,,47.128132,-122.357067
80,1,,,-122.3570950,47.1281100,2025-09-29 20:29:35.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128110,-122.357095,n25A,396970,592,-77.490000,17.500000,3,Rank 3 (RI2),13.160000,3.287063,21.351779,0.100000,11.500000,9.437,9.437,,,,,,47.128134,-122.357092
81,1,,,-122.3571250,47.1281117,2025-09-29 20:29:36.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128112,-122.357125,n25A,396970,592,-77.280000,18.000000,3,Rank 3 (RI2),14.560000,0.536785,20.530435,0.100000,11.100000,10.485,10.485,,,,,,47.128133,-122.357115
82,1,,,-122.3571467,47.1281150,2025-09-29 20:29:37.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128115,-122.357147,n25A,396970,592,-76.290000,17.100000,3,Rank 3 (RI2),17.630000,3.255103,22.109091,0.100000,11.500000,9.437,9.437,,,,,,47.128134,-122.357126
83,1,,,-122.3571617,47.1281183,2025-09-29 20:29:38.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128118,-122.357162,n25A,396970,592,-73.760000,17.500000,3,Rank 3 (RI2),13.620000,1.080955,20.960000,0.100000,10.800000,10.485,10.485,,,,,,47.128136,-122.357126
84,1,,,-122.3571667,47.1281183,2025-09-29 20:29:39.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128118,-122.357167,n25A,396970,592,-77.010000,17.800000,3,Rank 3 (RI2),14.100000,2.234166,20.985646,0.100000,10.300000,9.437,9.437,,,,,,47.128136,-122.357127
85,1,,,-122.3571683,47.1281183,2025-09-29 20:29:40.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128118,-122.357168,n25A,396970,592,-77.140000,17.700000,3,Rank 3 (RI2),14.550000,8.130733,21.553191,0.100000,9.700000,10.485,10.485,,,,,,47.128136,-122.357136
86,1,,,-122.3571733,47.1281200,2025-09-29 20:29:41.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357173,n25A,396970,592,-75.920000,17.700000,3,Rank 3 (RI2),14.180000,0.000000,20.832599,0.100000,11.000000,9.437,9.437,,,,,,47.128136,-122.357149
87,1,,,-122.3571733,47.1281183,2025-09-29 20:29:42.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128118,-122.357173,n25A,396970,592,-75.710000,17.200000,3,Rank 3 (RI2),11.810000,0.587624,22.134783,0.100000,11.200000,10.485,10.485,,,,,,47.128137,-122.357162
88,1,,,-122.3571817,47.1281200,2025-09-29 20:29:43.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357182,n25A,396970,592,-76.500000,17.100000,3,Rank 3 (RI2),11.020000,0.618021,21.960784,0.100000,11.500000,9.437,9.437,,,,,,47.128137,-122.357169
89,1,,,-122.3571867,47.1281200,2025-09-29 20:29:44.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-75.780000,17.000000,3,Rank 3 (RI2),11.480000,0.000000,22.688525,0.100000,11.900000,10.485,10.485,,,,,,47.128138,-122.357173
90,1,,,-122.3571867,47.1281200,2025-09-29 20:29:45.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-76.770000,17.000000,3,Rank 3 (RI2),11.880000,1.396920,23.928962,0.100000,12.000000,10.485,10.485,,,,,,47.128137,-122.357173
91,1,,,-122.3571867,47.1281200,2025-09-29 20:29:46.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-78.090000,17.000000,3,Rank 3 (RI2),12.570000,4.444982,23.402985,0.100000,11.800000,9.437,9.437,,,,,,47.128135,-122.357174
92,1,,,-122.3571867,47.1281200,2025-09-29 20:29:47.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-76.790000,17.000000,3,Rank 3 (RI2),12.140000,0.000000,23.045198,0.100000,11.000000,9.437,10.485,,,,,,47.128135,-122.357176
93,1,,,-122.3571867,47.1281200,2025-09-29 20:29:48.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-76.690000,17.000000,3,Rank 3 (RI2),12.120000,3.645334,23.857143,0.100000,11.400000,10.485,9.437,,,,,,47.128135,-122.357175
94,1,,,-122.3571867,47.1281200,2025-09-29 20:29:49.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-78.150000,17.000000,3,Rank 3 (RI2),10.620000,2.221694,23.583784,0.100000,11.300000,9.437,10.485,,,,,,47.128135,-122.357174
95,1,,,-122.3571867,47.1281200,2025-09-29 20:29:50.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-78.770000,17.000000,3,Rank 3 (RI2),9.910000,0.000000,23.415789,0.100000,11.500000,10.485,9.437,,,,,,47.128135,-122.357172
96,1,,,-122.3571867,47.1281200,2025-09-29 20:29:50.366,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.388994,,,,,,
97,1,,,-122.3571867,47.1281200,2025-09-29 20:29:51.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-76.320000,17.000000,3,Rank 3 (RI2),12.920000,2.610788,23.824390,0.100000,11.000000,10.485,10.485,,,,,,47.128136,-122.357171
98,1,,,-122.3571867,47.1281200,2025-09-29 20:29:52.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-77.070000,17.000000,3,Rank 3 (RI2),14.600000,2.131597,23.514706,0.100000,11.400000,9.437,9.437,,,,,,47.128135,-122.357170
99,1,,,-122.3571867,47.1281200,2025-09-29 20:29:53.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-76.750000,16.900000,3,Rank 3 (RI2),13.400000,0.000000,23.513889,0.100000,11.300000,10.485,10.485,,,,,,47.128135,-122.357169
100,1,,,-122.3571867,47.1281200,2025-09-29 20:29:54.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-78.450000,17.000000,3,Rank 3 (RI2),12.970000,4.700600,24.053659,0.100000,11.800000,9.437,9.437,,,,,,47.128135,-122.357171
101,1,,,-122.3571867,47.1281200,2025-09-29 20:29:55.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-78.510000,17.300000,3,Rank 3 (RI2),12.770000,6.851594,22.289362,0.100000,11.200000,10.485,10.485,,,,,,47.128134,-122.357173
102,1,,,-122.3571867,47.1281200,2025-09-29 20:29:56.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-81.750000,16.800000,3,Rank 3 (RI2),12.570000,0.000000,23.122807,0.100000,10.600000,9.437,9.437,,,,,,47.128133,-122.357184
103,1,,,-122.3571867,47.1281200,2025-09-29 20:29:57.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128120,-122.357187,n25A,396970,592,-77.770000,16.100000,3,Rank 3 (RI2),12.430000,0.000000,23.766839,0.100000,11.000000,10.485,10.485,,,,,,47.128136,-122.357205
104,1,,,-122.3572250,47.1281250,2025-09-29 20:29:58.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128125,-122.357225,n25A,396970,592,-77.490000,17.000000,3,Rank 3 (RI2),11.210000,0.593538,22.768041,0.100000,9.800000,9.437,10.485,,,,,,47.128145,-122.357236
105,1,,,-122.3572450,47.1281350,2025-09-29 20:29:59.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128135,-122.357245,n25A,396970,592,-78.980000,17.100000,3,Rank 3 (RI2),11.080000,4.637112,24.014493,0.100000,10.700000,10.485,9.437,,,,,,47.128176,-122.357266
106,1,,,-122.3572650,47.1281583,2025-09-29 20:30:00.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.357265,n25A,396970,592,-81.640000,18.000000,3,Rank 3 (RI2),12.220000,1.509304,20.941463,0.100000,10.700000,10.485,10.485,,,,,,47.128229,-122.357286
107,1,,,-122.3572767,47.1281933,2025-09-29 20:30:01.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128193,-122.357277,n25A,396970,592,-81.690000,17.800000,3,Rank 3 (RI2),11.400000,0.466996,21.047847,0.100000,11.500000,9.437,9.437,,,,,,47.128296,-122.357287
108,1,,,-122.3572767,47.1282583,2025-09-29 20:30:02.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128258,-122.357277,n25A,396970,592,-81.500000,17.000000,3,Rank 3 (RI2),12.630000,4.094562,24.531073,0.100000,11.800000,10.485,10.485,,,,,,47.128378,-122.357279
109,1,,,-122.3572683,47.1283433,2025-09-29 20:30:03.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128343,-122.357268,n25A,396970,592,-80.910000,15.800000,3,Rank 3 (RI2),18.090000,0.000000,25.580838,0.100000,11.300000,9.437,9.437,,,,,,47.128487,-122.357278
110,1,,,-122.3572633,47.1284450,2025-09-29 20:30:04.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128445,-122.357263,n25A,396970,592,-81.950000,14.600000,3,Rank 3 (RI2),15.410000,4.680569,24.310881,0.100000,12.900000,10.485,10.485,,,,,,47.128609,-122.357286
111,1,,,-122.3572600,47.1285650,2025-09-29 20:30:05.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128565,-122.357260,n25A,396970,592,-79.380000,16.900000,3,Rank 3 (RI2),14.710000,2.691844,23.164103,0.100000,12.000000,9.437,9.437,,,,,,47.128738,-122.357287
112,1,,,-122.3572600,47.1286967,2025-09-29 20:30:06.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128697,-122.357260,n25A,396970,592,-81.290000,17.400000,3,Rank 3 (RI2),13.160000,3.929484,21.709524,0.100000,12.700000,10.485,10.485,,,,,,47.128875,-122.357305
113,1,,,-122.3572667,47.1288367,2025-09-29 20:30:07.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128837,-122.357267,n25A,396970,592,-81.470000,17.000000,3,Rank 3 (RI2),13.630000,0.565639,22.226316,0.200000,12.000000,9.437,9.437,,,,,,47.129013,-122.357317
114,1,,,-122.3572800,47.1289783,2025-09-29 20:30:08.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128978,-122.357280,n25A,396970,592,-82.190000,17.300000,3,Rank 3 (RI2),14.950000,4.228434,21.550000,0.200000,12.100000,10.485,10.485,,,,,,47.129151,-122.357331
115,1,,,-122.3572900,47.1291217,2025-09-29 20:30:09.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129122,-122.357290,n25A,396970,592,-80.050000,17.800000,3,Rank 3 (RI2),16.290000,4.933596,20.881279,0.200000,11.500000,9.437,9.437,,,,,,47.129290,-122.357351
116,1,,,-122.3573050,47.1292667,2025-09-29 20:30:10.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129267,-122.357305,n25A,396970,592,-81.460000,18.800000,3,Rank 3 (RI2),16.160000,3.006175,19.977064,0.200000,12.800000,10.485,10.485,,,,,,47.129433,-122.357367
117,1,,,-122.3573217,47.1294133,2025-09-29 20:30:10.404,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.238455,,,,,,
118,1,,,-122.3573217,47.1294133,2025-09-29 20:30:11.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129413,-122.357322,n25A,396970,592,-83.780000,15.000000,3,Rank 3 (RI2),15.410000,0.000000,22.176190,0.200000,11.700000,10.485,10.485,,,,,,47.129574,-122.357377
119,1,,,-122.3573350,47.1295600,2025-09-29 20:30:12.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129560,-122.357335,n25A,396970,592,-84.480000,9.700000,3,Rank 3 (RI2),16.290000,2.574808,23.449541,0.200000,11.600000,9.437,9.437,,,,,,47.129716,-122.357386
120,1,,,-122.3573433,47.1297083,2025-09-29 20:30:13.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129708,-122.357343,n25A,396970,592,-84.010000,8.300000,3,Rank 3 (RI2),17.410000,7.013976,23.009662,0.200000,12.200000,10.485,10.485,,,,,,47.129866,-122.357382
121,1,,,-122.3573483,47.1298600,2025-09-29 20:30:14.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.129860,-122.357348,n25A,396970,592,-83.580000,8.500000,3,Rank 3 (RI2),16.090000,0.000000,22.602740,0.300000,11.500000,9.437,9.437,,,,,,47.130016,-122.357388
122,1,,,-122.3573500,47.1300100,2025-09-29 20:30:15.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130010,-122.357350,n25A,396970,592,-83.610000,8.900000,3,Rank 3 (RI2),18.240000,7.505375,23.292793,0.300000,11.200000,10.485,10.485,,,,,,47.130165,-122.357390
123,1,,,-122.3573500,47.1301583,2025-09-29 20:30:16.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130158,-122.357350,n25A,396970,592,-81.990000,9.700000,3,Rank 3 (RI2),18.560000,11.410643,21.295455,0.300000,12.400000,9.437,9.437,,,,,,47.130315,-122.357392
124,1,,,-122.3573500,47.1303083,2025-09-29 20:30:17.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130308,-122.357350,n25A,396970,592,-79.350000,8.300000,3,Rank 3 (RI2),20.110000,0.000000,20.660099,0.300000,11.700000,10.485,10.485,,,,,,47.130459,-122.357395
125,1,,,-122.3573517,47.1304600,2025-09-29 20:30:18.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130460,-122.357352,n25A,396970,592,-77.640000,9.500000,3,Rank 3 (RI2),21.240000,0.000000,22.061905,0.300000,11.500000,9.437,9.437,,,,,,47.130623,-122.357395
126,1,,,-122.3573550,47.1306167,2025-09-29 20:30:19.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130617,-122.357355,n25A,396970,592,-78.150000,9.500000,3,Rank 3 (RI2),22.340000,0.551914,22.494565,0.300000,11.200000,10.485,10.485,,,,,,47.130781,-122.357399
127,1,,,-122.3573550,47.1307733,2025-09-29 20:30:20.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130773,-122.357355,n25A,396970,592,-76.400000,10.700000,3,Rank 3 (RI2),24.110000,1.230188,22.607527,0.400000,10.600000,9.437,9.437,,,,,,47.130940,-122.357402
128,1,,,-122.3573567,47.1309333,2025-09-29 20:30:21.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.130933,-122.357357,n25A,396970,592,-75.440000,11.500000,3,Rank 3 (RI2),24.240000,0.000000,23.786127,0.400000,11.200000,10.485,10.485,,,,,,47.131094,-122.357404
129,1,,,-122.3573583,47.1310900,2025-09-29 20:30:22.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131090,-122.357358,n25A,396970,592,-75.720000,10.900000,3,Rank 3 (RI2),24.340000,2.640668,23.278409,0.400000,10.800000,9.437,9.437,,,,,,47.131243,-122.357408
130,1,,,-122.3573600,47.1312400,2025-09-29 20:30:23.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131240,-122.357360,n25A,396970,592,-76.450000,12.800000,3,Rank 3 (RI2),24.470000,0.000000,23.738372,0.400000,11.300000,10.485,10.485,,,,,,47.131380,-122.357410
131,1,,,-122.3573633,47.1313817,2025-09-29 20:30:24.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131382,-122.357363,n25A,396970,592,-76.560000,12.500000,3,Rank 3 (RI2),24.690000,0.736686,24.570588,0.400000,10.400000,9.437,9.437,,,,,,47.131513,-122.357412
132,1,,,-122.3573667,47.1315167,2025-09-29 20:30:25.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131517,-122.357367,n25A,396970,592,-77.570000,12.500000,3,Rank 3 (RI2),25.270000,2.084439,24.174157,0.500000,10.300000,10.485,10.485,,,,,,47.131637,-122.357413
133,1,,,-122.3573683,47.1316417,2025-09-29 20:30:26.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131642,-122.357368,n25A,396970,592,-77.200000,11.300000,2,Rank 2 (RI1),26.620000,0.000000,25.401274,0.500000,13.300000,10.485,10.485,,,,,,47.131753,-122.357414
134,1,,,-122.3573700,47.1317600,2025-09-29 20:30:27.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131760,-122.357370,n25A,396970,592,-75.170000,10.200000,2,Rank 2 (RI1),27.880000,2.114147,25.709302,0.500000,14.200000,9.437,9.437,,,,,,47.131863,-122.357415
135,1,,,-122.3573750,47.1318733,2025-09-29 20:30:28.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131873,-122.357375,n25A,396970,592,-76.980000,13.600000,3,Rank 2 (RI1),26.960000,1.479790,24.974522,0.500000,12.900000,10.485,10.485,,,,,,47.131965,-122.357418
136,1,,,-122.3573750,47.1319783,2025-09-29 20:30:29.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.131978,-122.357375,n25A,396970,592,-76.750000,15.200000,3,Rank 3 (RI2),26.380000,1.944941,23.533679,0.500000,12.500000,9.437,9.437,,,,,,47.132062,-122.357416
137,1,,,-122.3573750,47.1320783,2025-09-29 20:30:30.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132078,-122.357375,n25A,396970,592,-76.520000,16.300000,2,Rank 2 (RI1),25.920000,3.272347,23.352632,0.500000,13.300000,10.485,10.485,,,,,,47.132155,-122.357415
138,1,,,-122.3573717,47.1321683,2025-09-29 20:30:30.453,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.363447,,,,,,
139,1,,,-122.3573717,47.1321683,2025-09-29 20:30:31.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132168,-122.357372,n25A,396970,592,-76.600000,15.100000,2,Rank 2 (RI1),25.280000,1.327718,23.252475,0.500000,13.300000,9.437,9.437,,,,,,47.132235,-122.357415
140,1,,,-122.3573700,47.1322517,2025-09-29 20:30:32.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132252,-122.357370,n25A,396970,592,-76.230000,10.200000,2,Rank 2 (RI1),26.010000,2.065079,24.926471,0.500000,13.600000,10.485,10.485,,,,,,47.132299,-122.357417
141,1,,,-122.3573733,47.1323217,2025-09-29 20:30:33.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132322,-122.357373,n25A,396970,592,-75.690000,8.600000,2,Rank 2 (RI1),26.620000,1.542363,25.456044,0.500000,13.300000,9.437,9.437,,,,,,47.132349,-122.357416
142,1,,,-122.3573767,47.1323783,2025-09-29 20:30:34.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132378,-122.357377,n25A,396970,592,-73.180000,9.400000,2,Rank 2 (RI1),26.190000,0.654827,25.783069,0.500000,15.000000,10.485,10.485,,,,,,47.132380,-122.357417
143,1,,,-122.3573850,47.1324217,2025-09-29 20:30:35.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132422,-122.357385,n25A,396970,592,-75.010000,7.100000,2,Rank 2 (RI1),24.830000,0.799020,25.702703,0.600000,14.200000,9.437,9.437,,,,,,47.132395,-122.357417
144,1,,,-122.3573983,47.1324500,2025-09-29 20:30:36.000,_20250929_132833_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.132450,-122.357398,n25A,396970,592,-76.340000,7.700000,2,Rank 2 (RI1),25.830000,0.000000,25.840796,0.600000,15.000000,10.485,10.485,,,,,,47.132399,-122.357416
